NPV,Pop_Deficit,Low_Harvest,Worst_Harvest,Variance
-2124.223441931372,0.1526818222394834,4.33,-10.615448693320523,7689.012770761156
-4791.769491202382,0.4197697011404434,0.0,-221.5628896187547,41.78049741942632
-2649.489522844988,0.126820820250213,79.69,-4.317621111891669,15039.54693796727
-3934.7786346017365,0.30233157364313806,0.0,-181.67797364518955,48.02434140564547
-97.06626482126347,0.05402546547939293,101.0,-4.437132282758799,0.0025215616706199626
-5336.804871914319,0.46859055629663493,0.0,-211.4540598914469,1919.2718563033936
-3475.0497987529925,0.25069220488151633,0.0,-145.41293276720364,338.20063413131663
-4874.010736913501,0.3814635547885033,0.0,-149.89391291640104,2012.4551439711402
-1134.626249711622,0.1263241945083863,94.75,-46.34405383459414,9753.405606929302
-5431.222156261602,0.5187943997478083,0.0,-215.76107662499078,1396.8743294587664
-5446.782688592873,0.4821890745241368,0.0,-177.5884176107068,3755.908127194338
-182.76032362085803,0.05989086461641067,101.0,-8.680535717797468,0.0007664349513727777
-5562.461882222389,0.5550505922272279,0.0,-218.15132065705734,3310.034415151294
-3207.398905885818,0.24474046715103442,0.0,-152.47778321146887,2.6082545105807595
-1522.0843432085862,0.12964253698763117,101.0,-72.77156839849692,0.12417290501145152
-5527.376940429407,0.5251338715773355,0.0,-210.84491760124965,3527.225908059993
-440.2266242147669,0.06965358397554884,101.0,-20.70646064582446,0.14797458659094054
-3537.984210012371,0.2650140132018862,0.0,-161.22655885205268,79.41884847005163
-2360.8989960715026,0.15503512046866647,5.84,-0.01014830505141271,6635.200529560785
-586.864670367612,0.0797408867682897,101.0,-26.626113651029627,0.14420410159899505
-4938.584762552182,0.38607616561611063,0.0,-114.96802250655797,3936.696766119249
-4564.5858633826065,0.3432398026749755,0.0,-134.7157228505904,1850.2279639441608
-1788.2458487314725,0.10070275471768136,87.8,-2.051391657072462e-86,11808.964981019926
-2172.48148552874,0.16894553764737238,0.0,-103.18175347758617,1.4638348154594107
-5037.945998646341,0.3979661484543123,0.0,-194.36348762479477,2845.2068594100024
-5320.757264591342,0.4586347916305005,0.0,-198.90156754622444,2350.2498048213306
-4781.953376820092,0.3839550122994925,0.0,-209.3768807683009,559.7328725580928
-3538.1279719921067,0.2745750454229203,0.0,-167.6592068437456,4.544545101455367
-2848.39882604014,0.21216729892350558,0.0,-130.9045869704205,27.966738293363875
-5495.046009496481,0.49850868293021006,0.0,-176.1502964895579,4361.094889885776
-3335.1672184375293,0.23622086496453812,0.0,-98.80766438674061,765.7255144041648
-4997.838812065794,0.3968208553771221,0.0,-159.8059488172403,2534.805849682985
-4936.130905060163,0.412602592440149,0.0,-214.65929250898228,412.0782900799958
-2234.8524355085246,0.16911420306372726,0.0,-100.95574440726824,40.73666747564103
-179.2530379643658,0.058874517402497224,101.0,-6.403943822420838,0.1729571923061107
-1864.8309303937892,0.1522526479915298,3.03,-87.3066958860949,0.6431306198476743
-2240.7713526395587,0.17284073183341295,0.0,-104.4159830226559,10.860840286715465
-2935.7539849960212,0.22240384814983669,0.0,-139.3556203826328,2.4143120557446394
-4862.544459802549,0.3836136618755617,0.0,-178.0749139302414,1565.7191973837255
-2551.0640849443107,0.18148268592191713,2.0,-64.14462749595708,644.7009209779434
-3140.082809081397,0.2257443932973465,0.0,-130.16382160801987,253.60761519508054
-1468.9347039882732,0.08214747392178458,98.08,-0.13091105086432273,8158.63242063998
-3227.4175599944633,0.24691682922246477,0.0,-151.24053217698344,3.193321313225466
-4507.683432972915,0.35112807947405483,0.0,-198.38380862571387,444.5673631774912
-4980.475032477645,0.38871114682661334,0.0,-171.63256131551174,3156.895723075542
-2143.625060606035,0.16685318413490446,0.0,-101.17954276551998,2.5982932448310345
-1274.4396275655986,0.1163300967195771,101.0,-60.84813034961508,0.1620890934231428
-3279.901932476773,0.24538728909117763,0.0,-152.09674454744408,28.19143778332045
-3444.3202827315636,0.24472545565183187,0.0,-109.18050936198699,834.956968661588
-292.14701262396653,0.07124969422820936,99.09,-2.22053025664993,264.1001286860851
-1829.9511658240203,0.14918634705058495,2.0,-86.54453366125269,1.079125351014273
-7.267920305245887,0.04955280446214822,101.0,-0.21988784098843353,0.0005700880609260936
-183.45053503251322,0.05793239086579622,101.0,-5.544896175980517,0.3881400999548415
-2493.56561744326,0.18940287690543367,0.0,-116.6710613662845,8.582567152285467
-4870.242195048606,0.4027871689131394,0.0,-215.81570113156778,312.8294639950704
-5553.320109100355,0.5375494265094585,0.0,-197.9745224717112,3578.345689652918
-4699.068903210509,0.3959065811054937,0.0,-214.59225203961125,78.8186953619641
-1401.650605929211,0.1259773147022687,101.0,-64.75410087966593,0.7167480405425534
-1764.4625173204413,0.144433559995862,101.0,-83.93897155739369,0.6260784382579794
-494.99749668333317,0.07271718967951873,101.0,-22.622974481639922,1.4086170067394337
-886.2039341427718,0.09532771954493154,101.0,-40.66286092288525,0.24801896843789759
-5475.44576855232,0.5699415020016777,0.0,-224.4455941612505,1515.643396705184
-5408.241198309008,0.5132278325522704,0.0,-219.01987785586473,1254.2398544800212
-2266.8442343267047,0.10430657528434036,92.25,-5.084260751088877,11491.737322564126
-1578.2003776521283,0.09287067309130166,94.24,-1.3686197717783563e-15,8562.838822791284
-4039.711423649831,0.30054170903519284,0.0,-178.93846038724266,299.8680344489874
-5262.11006807675,0.4612429848943723,0.0,-224.59931382736738,1099.741626947179
-4564.58113379747,0.3540486842711379,0.0,-200.37909697292915,431.8561275194122
-3936.868485020394,0.30490626104253016,0.0,-182.6617881021172,33.353186066479374
-139.6716324430803,0.0562576636404174,101.0,-4.477843895363722,0.17331946314554997
-249.3195983770448,0.06174672727025669,101.0,-6.921262620742969,0.9725034972157158
-5524.9704654320785,0.5367498224681692,0.0,-223.1664361237816,2565.467977097035
-2493.682109214916,0.1900246589214052,0.0,-118.01262997756231,3.017371700179511
-4624.6214544020195,0.3963862130865712,0.0,-217.3979020827063,15.023040948471087
-4198.821022193758,0.30237082959684863,0.0,-173.39428329051606,1360.3375523947452
-1863.1775484781037,0.09872081591605152,92.58,-1.0559249459530895e-09,15425.723466488733
-1899.2401142610893,0.15254769255100215,0.0,-89.64040289825185,2.1470901430232647
-4259.786166623368,0.3168328588008228,0.0,-177.1370910954912,678.6693064615602
-2855.398582351486,0.1435681077865895,67.32,-5.2726385908276745,16758.068114744823
-382.71618518145647,0.07464328026302164,99.6,-9.396439806182684,238.50146344082515
-1742.6320221808355,0.14458668579668238,31.32,-72.76763608981288,6.083681556499609
-5053.287770082159,0.4754941934575114,0.0,-227.71994205616022,122.84472430813037
-4235.81461096368,0.32302495018023086,0.0,-189.3714294901407,222.73116878956327
-4438.787907653012,0.34868605517358664,0.0,-200.2855167268347,273.2606183492767
-1189.1185588688052,0.11814519910555495,99.37,-31.790429085890423,37.85227936020125
-4949.725135671809,0.3925516969924243,0.0,-145.62591750273938,2126.3022313647175
-2528.260161589266,0.1155576970853007,89.92,-4.596792630842071,14101.050199336976
-1493.7028908153834,0.10843530628431539,74.09,-32.97620833274244,1374.8043350714825
-5355.428473143976,0.4918368262897719,0.0,-227.85991263588534,1006.4852804019034
-3373.3806988717424,0.25197320418076175,0.0,-155.77197133070302,42.21523553283149
-4518.205896217387,0.3658702970395552,0.0,-205.12110792765768,100.88709795135485
-1408.7879513119665,0.13727002027426968,76.87,-32.10844761099523,134.08801499323604
-2735.4894792865052,0.20459354189127937,0.0,-127.61059362210344,18.017939401445116
-3474.330409699968,0.25617871654439733,0.0,-156.66986742277177,155.95327901582138
-3281.032551423812,0.23560337418003016,0.0,-119.91485042942313,409.531325403141
-2125.6222034205184,0.15195348337978623,26.91,-19.474046988381293,1456.9116455963833
-3582.0903600228025,0.2560545308870496,0.0,-107.87880721391029,869.971051820271
-1010.543648353453,0.10222501837229256,101.0,-48.369110229053724,0.04171387259418338
-5509.927569684761,0.5131511930612517,0.0,-208.56673723033845,3367.495209889958
-1498.56290676169,0.08253728263848814,99.0,-0.0012803882163891383,9626.644666053899
-5071.344657358549,0.5162028795321972,0.0,-229.65590669872293,89.17658699388421
-3320.412997509051,0.25352115256515845,0.0,-155.9051026894014,9.43131727535434
-3672.5670722535265,0.22128045207884844,0.0,-124.37180736997418,4949.365474489901
-4578.600590957421,0.40110688703441905,0.0,-217.55314920405203,11.647469840766767
-2583.7149995291056,0.1795231104884109,3.08,-25.66497731869411,1977.5306464048158
-5003.25582767702,0.4248278790862355,0.0,-220.03315275945218,638.7092279566876
-1009.259856714763,0.10906316826053544,100.31,-20.926014183108492,53.45278257706848
-5375.290498477759,0.49359461460989806,0.0,-225.00349413837813,1328.612964715132
-4378.467606007572,0.34132740543173906,0.0,-196.59526896010203,208.10566205006674
-2932.6270905909796,0.21749428082305475,0.0,-135.34343150643116,27.421372535517193
-4240.033339839315,0.3343242123275874,0.0,-195.52334852397075,57.17304741514323
-4578.148867577303,0.35998941148473396,0.0,-202.31683952605815,321.43359494711103
-4054.213998385924,0.2853335368526738,3.0,-31.510077935988317,5085.029451346884
-5129.561771295467,0.4164121085300818,0.0,-114.6727436761446,4607.8712670155455
-366.5577660176893,0.06685807604011637,101.0,-15.765159421318659,0.15487249386443086
-3432.0738463108923,0.20545365183499698,2.03,-71.48551752109539,4761.638088883058
-4144.918585139226,0.2998559487341572,0.0,-100.62049777430575,2440.236957503472
-4131.582348348902,0.3020750045903842,0.0,-120.49617004671477,1189.3749998951457
-2629.8419140791652,0.12235900528338779,89.11,-4.381929448216977,15645.440665343549
-3151.846646998279,0.24147757693001692,0.0,-150.70396489605884,1.6753938574603746
-2811.400483316561,0.19998120337668332,0.61,-86.17941117440729,564.1067807969717
-5375.0666792156835,0.5331905841264305,0.0,-227.626389475389,733.958001004642
-3166.14988145401,0.22645099172259384,0.0,-133.2709896241987,287.8321527083515
-3307.537353622498,0.24608254195149004,0.0,-151.65845826570433,58.8186704139133
-5296.714109558898,0.4834318231765651,0.0,-227.12236350467094,806.5066107877778
-3281.972914653177,0.24883540344946298,0.0,-155.49694048409097,4.006597861698959
-4891.528738561259,0.3875493832737852,0.0,-177.7124587372278,1676.2087318933475
-4120.604365449614,0.33477948923172657,0.0,-196.4655208968651,4.687623478360337
-1395.356089359488,0.1232032759472349,101.0,-66.20735018108672,0.6180569618990027
-4828.070820796446,0.38555008220077924,0.0,-193.7569771473062,1007.3569479942312
-1349.829872850391,0.1216962632286583,101.0,-58.47176142699591,2.1229722743407704
-5506.182725590071,0.5099869609627247,0.0,-191.89625137533451,4146.939129622529
-1104.169399801104,0.10765721222582166,101.0,-51.9154899993985,0.16674879448180988
-3344.988555372529,0.21986807375182288,0.0,-128.88944304933221,1986.84957835513
-1206.3161731192524,0.11183429048809931,101.0,-57.39843024871444,0.2768811074680187
-2780.45359091438,0.18465579535297497,3.19,-39.19211732627188,5946.026441313659
-3638.7057083537525,0.2752536013997404,0.0,-169.33219606483618,27.68838534754212
-3180.585195460631,0.22830809546111586,0.0,-128.70110610806677,359.7156022471114
-400.7341997454616,0.09086756357643624,96.54,-3.510084091012817,1701.1559592069127
-1065.9018659962521,0.10488223252122977,101.0,-48.14018728020641,0.6243941814548336
-4220.886067823317,0.34194337093445615,0.0,-198.6414952483827,12.499656963057273
-5534.558100974476,0.5502939672305647,0.0,-222.26430388954392,3170.293103492141
-1021.375511913136,0.10566176534604656,99.54,-46.26995597136313,1853.2361116689096
-1097.4083064134109,0.0747706649279768,97.0,-10.392777544446503,2440.6486760471707
-5047.341462257261,0.4036997360134454,0.0,-116.50377653596315,4371.644228131752
-4584.945332289261,0.3333489541035279,0.0,-128.14077370090652,3863.222883165702
-1617.952211789483,0.08471262466506306,95.65,-5.954572493287613,6457.771092362656
-5298.161242125796,0.496343899151908,0.0,-210.96991566662962,896.0714764801371
-5456.442813060506,0.5286278539675585,0.0,-213.1426741475895,1536.9509600634617
-4564.288004621491,0.3973717284747137,0.0,-216.9227053227516,11.011175783205733
-1009.0597484313736,0.10132391927844618,101.0,-48.21933095859427,0.034189328251657596
-1745.1803003807322,0.1447650867361729,59.0,-78.3228394764009,2.1004824690414763
-5212.39619848855,0.45388991910182086,0.0,-223.65616111865214,1495.6710651902272
-2963.6167517532344,0.21551938045304467,0.0,-127.5393441838824,154.33951324310598
-5292.111403193379,0.44644814350638456,0.0,-146.73999706653981,4297.471682562465
-3424.660266527043,0.19568722450815082,5.86,-0.0006740244897452581,20925.109047322694
-1963.162222418537,0.14802996919538192,43.23,-45.79491316103482,331.00559359027
-1820.8036023278942,0.14614800526435065,6.01,-85.3573654494127,4.77270430814172
-1801.4409908354046,0.14182814685402026,6.2,-21.4654393026678,1758.8843711337252
-4677.660678580005,0.36118327684395185,0.0,-186.30324316985113,1164.7515188987798
-4918.450177011012,0.39662036961468994,0.0,-198.563069812938,1008.0318958571959
-5556.529441892186,0.533381049443085,0.0,-174.27294676989834,5322.787787612911
-1329.1060494562576,0.1186583293465999,101.0,-63.0878836265902,0.5546603298162328
-4780.11294307838,0.4066995760593438,0.0,-218.2012426611305,91.21490345106024
-3950.0956339481077,0.28829240087214414,0.0,-172.1618708733434,571.6966846963315
-5447.989255372884,0.5059232308402103,0.0,-226.8353735316265,1827.3657125865116
-1645.1052535872282,0.12980667269040969,98.83,-47.86687148212283,218.5629831283596
-5483.092204715158,0.5110099722395266,0.0,-219.87483179683466,2657.906376751145
-5198.436645383534,0.44199728861502857,0.0,-219.42785232773383,1356.806864781775
-1750.463824348573,0.12279594606969747,59.52,-0.03918047596144025,2955.43481346022
-2198.4464952177714,0.15621622928207504,4.64,-10.445884687776134,8635.73626947946
-1811.5876977550352,0.14699565316941232,3.77,-86.45534898122345,0.3806573435057276
-3436.673806021909,0.22573780285803802,1.46,-67.92677678444613,3497.605032508616
-1299.3938427651892,0.11682559706027786,101.0,-61.41227982095561,1.066395062792466
-4190.5043613070675,0.3201143147033426,0.0,-188.06862658658736,215.21357551700083
-3045.833676992421,0.22536789853562436,0.0,-139.78561143699883,49.531400853854485
-89.49276883561305,0.05171623435453665,98.49,-1.817699359725774e-26,106.9242968295215
-4601.096474423353,0.3674278406896128,0.0,-201.22216368357803,311.36119216388033
-2976.057893344664,0.22247344998521712,0.0,-138.68475177319522,18.786762446519106
-4565.342351490995,0.34883953299326925,0.0,-173.8904341737059,1182.0979264129387
-5302.902481808681,0.48716954130554624,0.0,-229.94551925885528,1175.4859319728841
-3817.865352209291,0.28480325168671894,0.0,-171.58606815067014,146.47154615686028
-2573.115058502339,0.19577478174728213,0.0,-122.29864338159578,1.7093632827151373
-5460.793707353773,0.5097750539675826,0.0,-226.40653805679491,2063.9101005253533
-3432.6378268841127,0.24126749187773422,0.0,-102.13293736989117,1215.265159665302
-4994.102463172301,0.39477400543237096,0.0,-158.7643487939149,2434.675543473125
-2758.694047477028,0.2044447061348753,0.0,-126.2062421873341,44.1301635005971
-4086.096898184095,0.3293511339803251,0.0,-194.93661276433755,4.411878310997359
-5472.00188541378,0.4936848512673829,0.0,-171.08876666540016,4472.716126514331
-5133.0435206349775,0.422496110696614,0.0,-185.80136204662188,2076.2929631251573
-811.0355324835326,0.09098548388713985,101.0,-38.35780667030962,0.03516103953208741
-4468.43465268796,0.3588427492451067,0.0,-204.16936030632573,94.24471515740173
-5038.30935483386,0.4079024195716388,0.0,-203.5807510156458,1801.0442356128844
-1258.8265332587541,0.13345364590261563,89.86,-26.720637948355343,249.47095845430505
-4953.622472377073,0.3908135568727408,0.0,-162.23124151238878,2308.46483006331
-1573.9862304093886,0.11402407224690636,29.2,-21.98810334170214,2829.786104779514
-4954.327179456455,0.3637808085008611,0.0,-164.34546428627252,6399.758753430148
-176.913257315814,0.05866366159438826,101.0,-7.247228016672808,0.05909085192815757
-991.9853259455172,0.06912578766715634,99.0,-0.0014596457320020797,3837.178973293429
-3916.1765658332497,0.2950931434129787,0.0,-176.39669363851203,131.88245097795132
-5375.084776018422,0.5273503872267973,0.0,-227.27321902815177,805.1264007888063
-1396.142351731793,0.1222679214757894,101.0,-65.93569436331921,1.3481626259442856
-54.29080922101997,0.05484182803892156,96.75,-7.48706764356077e-08,579.6008301161867
-3512.980155701412,0.25608017674098144,0.0,-152.2025279790782,261.47516537364385
-114.84943037831063,0.05478746579230282,101.0,-4.408445496110851,0.04337532085637852
-5397.820387962807,0.4863778841038305,0.0,-228.2976940889788,2250.4757316091286
-1835.4085954077862,0.10245266657292283,79.46,-7.523423271904866e-93,12560.87071378662
-5441.2583551950265,0.4983833690346159,0.0,-195.0328613212536,2102.713601190119
-3895.050517968609,0.29101071611329193,0.0,-175.0596514387025,182.73056662959434
-5305.840498256397,0.4567497058046676,0.0,-159.6450750642131,2919.4732619284273
-5303.195679009265,0.5223514634399268,0.0,-228.6178505680804,474.939911746843
-48.00502653817151,0.0514013510329023,101.0,-2.2982192056784365,2.0824723592019886e-05
-5432.81908706709,0.49703808327603155,0.0,-226.63822277799756,1863.559220977592
-4045.6524681472674,0.2934644427840995,0.0,-136.16115084236534,1088.6137541029545
-5489.880969079688,0.5632603651892917,0.0,-224.66684156343592,1826.6753342468378
-632.6872569635835,0.05774512212387802,99.0,-1.2092964442920622,1711.5848890159268
-132.722140395974,0.05565971763445112,101.0,-3.6459571612094783,0.2696958846124131
-3986.6468929393263,0.2905415080258518,0.0,-127.04446963700953,1105.8487909260252
-5579.961195936855,0.5348991933291481,0.0,-154.9012832653648,5519.4451226148685
-2955.135438027453,0.20374096759482857,3.0,-42.36553962974625,2044.0921552492273
-4290.992056604487,0.3490956221457832,0.0,-203.3010846155064,8.02575404989639
-5167.820009932928,0.44873712938925214,0.0,-223.39564441577804,725.4759166363774
-2472.4984550986237,0.17544726750134373,2.98,-48.691042043231455,1060.8653278086867
-4021.451611051456,0.26898448159104715,2.67,-37.30807156069608,14293.047559123064
-4930.637021909188,0.39148681903275695,0.0,-143.74918552951658,2128.06682239919
-3543.6532188108936,0.26970666296782636,0.0,-165.45554375472796,19.45175497410533
-153.55735069843587,0.05744823292180207,101.0,-7.135781956463885,0.003913478871766732
-5460.563937720403,0.5051064653899933,0.0,-194.12249655296364,2309.092679941358
-2942.660589046051,0.22239484474306348,0.0,-138.6744538335526,6.553250370606849
-3180.6828393529513,0.2391517223800921,0.0,-149.95034316729615,5.942659919701172
-3359.2389689307615,0.24251479239900822,0.0,-142.62623075886745,307.98986163839294
-4418.2397168464195,0.3259279004915598,0.0,-133.7821305101165,1855.0078317323196
-5555.050461537112,0.5221656196306765,0.0,-218.1369407794942,4581.5238973293335
-4086.1412525595924,0.33111107254902905,0.0,-194.9786593966524,4.412871979282529
-5511.089575490811,0.5098611299792536,0.0,-161.66886513389477,4675.25079501448
-5357.804943818175,0.46379564327720585,0.0,-119.38344915484218,6259.111401510941
-5093.772252232774,0.498978859349646,0.0,-229.18900233146306,117.65581395784152
-3910.0961161923,0.2810215045730453,0.0,-112.30892296170616,1371.5170675809497
-5533.301413470109,0.5453560762775171,0.0,-219.39820319769802,2935.319068121953
-5332.546178918631,0.514680553975614,0.0,-230.02876930219244,975.3246325931482
-5540.4165472050845,0.5655651425140049,0.0,-223.26689432032165,2814.8233974382642
-5428.238082042168,0.49481787961775187,0.0,-195.0145959367518,2316.096597977456
-2310.4943533658397,0.18113671819126098,2.0,-96.47517168816472,11.772486325122049
-4719.14535961985,0.3707251076457427,0.0,-199.33105250806796,729.520975384721
-120.1401627709073,0.053394852956715366,101.0,-3.2501442156462446,0.23252512621189475
-2578.440714465513,0.1928941806382503,0.0,-118.41868219835851,33.03166361916501
-3833.704105766684,0.29995369899860785,0.0,-181.7931847717411,5.232581601323829
-4641.210696928288,0.35071433400517754,0.0,-104.94992735375256,2417.710491664365
-4321.734525465013,0.3032957433587315,0.0,-164.42304742244932,2514.3190704648664
-5470.88557419624,0.5143883493811474,0.0,-226.65782142389014,2044.960942083133
-5462.162669085726,0.49022165891242125,0.0,-173.4044182596309,4126.322138489691
-1299.8772368155196,0.10424988057880893,98.1,-1.4282166802433864,1102.0895610034122
-4865.947327695542,0.39344575866489806,0.0,-212.2657293357615,633.7993921835618
-4196.595969082046,0.31706010821656316,0.0,-184.07570612079382,283.5061178833366
-3777.9790518455716,0.28399368688747245,0.0,-171.15900353113062,128.5070531545519
-5128.4233205833,0.5101960978416911,0.0,-230.1762008394552,141.14411168484486
-629.1810158035445,0.08003243671428,101.0,-29.134549760397004,0.09511888233074534
-99.11494278918035,0.055608063543412155,101.0,-4.0307011355436355,0.01940482863451417
-5164.05493398585,0.4238759429393134,0.0,-157.49307170444513,3865.899660325573
-5311.07943517094,0.44672309381027997,0.0,-133.88384662473828,5196.068016920492
-567.6833411291441,0.0804240558449381,101.0,-26.2785990258985,0.07864070555649827
-3436.9305849583893,0.2564230290372433,0.0,-158.53391929569395,46.38413836917594
-5535.427652038522,0.5290179243710762,0.0,-210.11500851348535,3644.4911053755523
-4031.5126830627823,0.29472453652622116,0.0,-160.1838585925729,677.4130913028511
-21.37431035784006,0.05087085940190591,101.0,-0.7069852631204431,0.0034716932543913405
-1528.2032199669025,0.1313982822164562,101.0,-71.29201025695123,0.6179908345470913
-5185.456170053046,0.392119457877143,0.0,-182.8366156814162,6451.067463321069
-3526.0598499000125,0.21836886543001524,0.0,-97.97866785672855,4061.5436166032578
-5445.920148674004,0.4799749101758104,0.0,-210.45907404588627,3688.986990712278
-1645.2633287035383,0.11641774688492183,68.54,-0.028826540325515394,2652.1184602375924
-5409.202675458866,0.5084747293045841,0.0,-229.99836144872984,1695.6940113226367
-1045.7266350868001,0.11229206607357253,5.78,-0.07223364038865006,3280.429492470057
-3098.3568171410343,0.22846992183751633,0.0,-139.4381039589207,106.1450680180877
-2561.4281797291337,0.19367160983276674,0.0,-118.77474557334018,12.450386188977218
-2504.818541702716,0.13109329514374443,54.43,-0.6962018260343208,16975.296972370987
-2671.167799766662,0.20196569045461923,0.0,-125.02648665986251,9.584968845039674
-994.3772904830662,0.06916174069883599,99.0,-1.601316472782651e-39,3837.062848218554
-993.430632938331,0.10948630103756907,99.49,-19.97253680014313,52.51260201922325
-2710.952789044034,0.18527949306066513,3.89,-6.189695873262182,4245.806425909923
-5209.873316615198,0.45561112923353625,0.0,-223.70393267815857,815.4780172723579
-4.221663268772826,0.04884127741361057,101.0,-0.1201559736384264,0.00023222677385889817
-3658.4110714050244,0.27625948394311395,0.0,-167.73415385254555,70.26801569858199
-5136.023770080423,0.4409252168704793,0.0,-221.6624662866943,767.4045914433284
-5521.505661902593,0.5406537033944521,0.0,-224.5813394951096,2869.4641983585507
-4371.883294763492,0.342812899510533,0.0,-197.63770324496846,162.0090769688417
-5155.144722627663,0.4767898747493326,0.0,-226.16033619851186,343.69522247561594
-1969.6705822717538,0.10804446399093062,73.13,-4.0179190472277602e-28,14705.83816935267
-4044.436634413016,0.3179776022257069,0.0,-188.6164666035354,23.206051056060428
-1456.5022035628895,0.12468026193452389,101.0,-67.88840534892276,3.942336076139611
-4908.568687882354,0.39125288452624013,0.0,-162.59875211716596,1806.884479967634
-5512.688433565325,0.5666239599095919,0.0,-224.88722743021918,1929.2961222005404
-10.883367557872011,0.04868857458856871,101.0,-0.06860797333481244,0.00948588791089371
-1464.2120729966334,0.12574571038216775,101.0,-69.27920850733973,1.1611653322577942
-3948.1563771529227,0.30325015920877224,0.0,-182.46008440305607,45.24337904302865
-3310.1593940602725,0.21476563803811424,2.02,-57.348762251862524,4433.55617402786
-1082.9884875884986,0.10577411376632201,101.0,-48.76325100501948,0.6784853939666262
-4776.150068805009,0.37059005456218463,0.0,-162.5459136909446,1778.8235122981575
-1600.747669379012,0.0933029425080489,90.45,-5.109364173605489e-36,8797.402391850266
-2783.4365894847356,0.1769515019421582,6.3,-0.0009259873019102984,15923.823925121811
-2426.2235914260086,0.17716543405892793,0.0,-96.26117897315721,197.71506158325556
-1055.4199849399758,0.10331013316635371,101.0,-50.41208147105852,0.07209575018390404
-2864.2645383385716,0.21460257065758992,0.0,-133.45227670511798,21.91239809422991
-5285.492577266155,0.45027858783705055,0.0,-200.80127316283205,2335.4196725052066
-444.99531725919087,0.07557706125157854,100.63,-6.371843994149312,75.00776738704879
-5087.941532492471,0.49361769556218943,0.0,-229.61264113089865,107.54261188268673
-1058.289859204657,0.10550676757059159,101.0,-50.254456159875815,0.3451662311089192
-4092.7991174289073,0.3330505226365157,0.0,-195.6929093721691,4.51797869125674
-3755.5810774628417,0.29233573387723555,0.0,-178.0091855839816,5.265389898559764
-1810.7071133718025,0.1484353065433404,3.59,-86.39257359139188,0.4040796233571756
-1057.7086622677227,0.10313389942849543,101.0,-49.12029990093051,2.9591102952566444
-4061.1629760095557,0.2949989335029704,0.0,-134.15062764308797,1022.0807567915377
-4836.612608506264,0.38608357200758503,0.0,-209.17208798208208,764.2755012353566
-4303.624682936988,0.3306913210774661,0.0,-191.0914315355838,308.56430402685356
-2929.209965083112,0.22385972980118196,0.0,-138.22283996759325,1.6065560498192843
-4034.435158706931,0.30495219066083645,0.0,-180.42979165001827,226.9343893553652
-249.016121389266,0.0740988759983047,96.88,-3.126315922992023,1566.4391803370197
-1134.2931474212266,0.119397956534754,96.68,-48.00963580349685,6233.332154615038
-3433.306783405175,0.2305328732126332,0.0,-110.37941804579395,2603.2456894411403
-899.9949422134389,0.09440508852513795,101.0,-42.67062173928165,0.3204466789721985
-5408.291799341562,0.5282758491126767,0.0,-222.42531957444268,1105.4271385983866
-2832.986155408962,0.21141444092396675,0.0,-131.6553982659454,19.210028894544543
-2591.771697932118,0.19468197852254676,0.0,-120.44260231470267,13.35745171508714
-4768.526230142398,0.3682740843154149,0.0,-129.87905024864068,2179.7775841881357
-1454.5877099407755,0.13762208274833282,78.44,-34.998042446947345,77.73465718919418
-4294.655746715839,0.33300236829786345,0.0,-192.37067346094497,179.80342597160165
-4891.515770327487,0.40008054294440853,0.0,-213.75444126250903,587.5135181030846
-2666.269231486184,0.19924301132864708,0.0,-123.91441671707327,17.52067807372439
-1612.2947989577794,0.13997600622200465,100.09,-62.46341393133073,10.418660198572917
-2722.881740877964,0.17884531979540236,4.46,-0.35391126919010235,6606.322027417583
-5482.984860256102,0.5136369635354012,0.0,-222.33047021146558,2235.4325656902106
-664.3521347612872,0.07887626093736122,101.0,-25.87608450435788,65.22081601383458
-2628.5304590652704,0.19904936109883556,0.0,-123.51129296223421,7.795175430390183
-2616.98771236212,0.20089867400495418,0.0,-122.95724380692577,1.3325095490562802
-432.75095031433557,0.07162130851441575,101.0,-20.71638559135897,0.004731241049323733
-3116.0164294646233,0.21061301399814353,4.0,-6.214408726690708,4373.565118208546
-3847.8754226630513,0.2964970555733697,0.0,-180.1458223353553,18.735441125379772
-3213.27460553089,0.24044979728066715,0.0,-149.18926798731366,20.460558865716948
-3557.0742573190073,0.2707878565239274,0.0,-165.2818101523638,30.388808836654224
-2013.2013317548644,0.15978978172115496,0.0,-95.83892148799663,0.7314850610918895
-1095.5963111328351,0.07941316286883407,99.0,-9.254865848304899,2293.8724954588706
-2974.3819183399214,0.22052364181855674,0.0,-137.6032782770659,31.033198009181593
-3536.360907212102,0.2635499883753263,0.0,-162.32286905388722,82.13648458975791
-3446.804598940431,0.25653554110223664,0.0,-157.0027540296801,85.49460307459925
-5037.956624897392,0.3885789726394793,0.0,-120.72734823976187,8928.523590453373
-2406.506223736798,0.18636930823970435,0.0,-114.90719920668988,0.7317858834296835
-2083.0456691142267,0.16123575052863182,0.0,-95.15899341851758,27.806630364463
-5473.638126889652,0.503668761160348,0.0,-218.00086207630457,2556.1701760551905
-2271.2754330627677,0.1725756942620981,0.0,-102.97496561695533,34.75580514597647
-2066.066783037095,0.16239382334020563,0.0,-97.49628599722551,2.9936255911246197
-2652.396630348393,0.20553373850736237,0.0,-122.37551406509887,3.6146194759331864
-2377.7554865290526,0.17608108123808355,0.0,-105.55618244807788,75.87403911681464
